VERSI,SEKSYEN,MSIC 2025,MALAY DESCRIPTION FOR MSIC 2025,ENGLISH DESCRIPTION FOR MSIC 2025,SEKSYEN,MSIC 2008,MALAY DESCRIPTION FOR MSIC 2008,ENGLISH DESCRIPTION FOR MSIC 2008
2025,O,77298,"Penyewaan permainan video, cakera video, rekod","Rental of video games, video discs, records",N,77299,Penyewaan dan pemajakan barangan persendirian dan isi rumah lain t.t.t.l.,Renting and leasing of other personal and household goods n.e.c.
2025,O,77297,Penyewaan kanopi dan gazebo,Rental of canopi and gazebos,N,77299,Penyewaan dan pemajakan barangan persendirian dan isi rumah lain t.t.t.l.,Renting and leasing of other personal and household goods n.e.c.
2025,O,77299,Penyewaan dan pemajakan barangan persendirian dan isi rumah lain t.t.t.l.,Renting and leasing of other personal and household goods n.e.c.,N,77299,Penyewaan dan pemajakan barangan persendirian dan isi rumah lain t.t.t.l.,Renting and leasing of other personal and household goods n.e.c.
2025,O,77301,"Penyewaan dan pemajakan operasi, tanpa operator, untuk mesin dan kelengkapan lain yang biasanya digunakan sebagai barang modal oleh industri","Rental and operational leasing, without operator, of other machinery and equipment that are generally used as capital goods by industries",N,77301,"Penyewaan dan pemajakan operasi, tanpa operator, untuk mesin dan kelengkapan lain yang biasanya digunakan sebagai barang modal oleh industri(2)","Renting and operational leasing, without operator, of other machinery and equipment that are generally used as capital goods by industries renting of engines and turbines, renting of machine tools, renting of mining and oilfield equipment, renting of professional radio, renting of television and communication equipment, renting of motion picture production equipment, renting of measuring and controlling equipment, renting of other scientific, commercial and industrial machinery"
2025,O,77302,Penyewaan dan pemajakan operasi kelengkapan pengangkutan darat (selain daripada kenderaan bermotor) tanpa pemandu,Rental and operational leasing of land-transport equipment (other than motor vehicles) without drivers,N,77302,"Penyewaan dan pemajakan operasi, tanpa pemandu, kelengkapan pengangkutan darat (selain daripada kenderaan bermotor)(3)","Renting and operational leasing of land-transport equipment (other than motor vehicles) without drivers renting of motorcycles, railroad vehicles, caravans and campers, etc."
2025,O,77303,Penyewaan dan pemajakan operasi kelengkapan pengangkutan air tanpa pengendali,Renting and operational leasing of water-transport equipment without operator,N,77303,Penyewaan dan pemajakan operasi kelengkapan pengangkutan air tanpa pengendali(1),"Renting and operational leasing of water-transport equipment without operator renting of commercial boats, ferries, hovercraft and ships"
2025,O,77304,Penyewaan dan pemajakan operasi kelengkapan pengangkutan udara tanpa pengendali,Renting and operational leasing of air transport equipment without operator,N,77304,Penyewaan dan pemajakan operasi kelengkapan pengangkutan udara tanpa pengendali(2),Renting and operational leasing of air transport equipment without operator renting of airplane and helicopters
2025,O,77305,Penyewaan dan pemajakan operasi jentera dan kelengkapan pertanian dan perhutanan tanpa pengendali,Renting and operational leasing of agricultural and forestry machinery and equipment without operator,N,77305,Penyewaan dan pemajakan operasi jentera dan kelengkapan pertanian dan perhutanan tanpa pengendali(3),"Renting and operational leasing of agricultural and forestry machinery and equipment without operator renting and operational leasing of agricultural and forestry machinery and equipment without operator (e.g. agricultural tractors, etc.)"
2025,O,77306,Penyewaan dan pemajakan operasi jentera dan kelengkapan pembinaan dan kejuruteraan awam tanpa pengendali,Renting and operational leasing of construction and civil-engineering machinery and equipment without operator,N,77306,Penyewaan dan pajakan operasi jentera dan kelengkapan pembinaan dan kejuruteraan awam tanpa pengendali(4),"Renting and operational leasing of construction and civil-engineering machinery and equipment without operator renting and operational leasing of construction and civil-engineering machinery and equipment without operator (e.g. crane lorries), scaffolds and work platforms, without erection and dismantling"
2025,O,77307,Penyewaan dan pemajakan operasi jentera dan kelengkapan pejabat tanpa pengendali,Rental and operational leasing of office machinery and equipment without operator,N,77307,Sewaan dan pajakan operasi jentera dan kelengkapan pejabat tanpa pengendali (5),"Rental and operational leasing of office machinery and equipment without operator renting of computers and computer peripheral equipment, renting of duplicating machines, typewriters and word processing machines, renting of accounting machinery and equipment (e.g. cash registers, electronic calculators, etc.), renting of office furniture"
2025,O,77309,"Penyewaan dan pemajakan bagi jentera, kelengkapan dan barangan ketara t.t.t.l","Renting and leasing of other machinery, equipment and tangible goods n.e.c.",N,77309,"Penyewaan dan pajakan mesin bagi jentera, kelengkapan dan barang ketara t.t.t.l.(6)","Renting and leasing of other machinery, equipment and tangible goods n.e.c. renting of accommodation or office containers, renting of containers and renting animal"
2025,O,77400,"Pemajakan harta intelektual dan produk seumpamanya, kecuali karya berhak cipta","Leasing of intellectual property and similar products, except copyrighted works",N,77400,"Pemajakan harta intelektual dan produk seumpamanya, kecuali kerja berhakcipta(2)","Leasing of intellectual property and similar products, except copyrighted works (a) leasing of non-financial intangible assets (except copyrighted works, e.g. book or software), <br>(b) receiving royalties or licensing fee for the use such as patented entities, trademark or service marks, brand names, mineral exploration rights, francise agreement, other tangible non-financial assets"
2025,O,78100,Aktiviti agensi penempatan pekerjaan,Activities of employment placement agencies,N,78100,Aktiviti agensi penempatan pekerjaan (2),"Activities of employment placement agencies (a) listing employment vacancies and referring or placing applicants for employment, where the individuals referred or placed are not employees of the employment agencies <br>(b) personnel search, selection referral and placement activities including executive placement and search activities <br>(c) activities of casting agencies and bureaus such as theatrical casting agencies <br>(d) activities of on-line employment placement agencies"
2025,O,78201,Aktiviti agensi pekerjaan sementara,Temporary employment agency activities,N,78200,Aktiviti agensi pekerjaan sementara(1),"Temporary employment agency activities supplying workers to clients’ businesses for limited periods of time to temporarily replace or supplement the working force of the client, where the individuals provided are employees of the temporary help service unit but do not provide direct supervision of their employees at the clients’ work sites, provision of human resources to temporarily replace or supplement the workforce of the client"
2025,O,78202,Penyediaan sumber manusia untuk perniagaan pelanggan,Provision of human resources for client businesses,N,78300,Penyediaan sumber manusia kepada perniagaan pelanggan,Provision of human resources for client businesses
2025,O,79110,Aktiviti agensi pengembaraan,Travel agency activities,N,79110,Aktiviti agensi pengembaraan(1),"Travel agency activities activities of agencies, primarily engaged in selling travel, tour, transportation and accommodation services on a wholesale or retail basis to the general public and commercial clients"
2025,O,79120,Aktiviti operator pelancongan,Tour operator activities,N,79120,Aktiviti operator pelancongan(2),Tour operator activities the activities of arranging and assembling tours that are sold through travel agencies or directly by tour operators; also includes the activities of tourist guides
2025,O,79900,Aktiviti lain yang berkaitan dengan pelancongan,Other travel related activities,N,79900,Khidmat penempahan dan aktiviti berkaitan(2),"Other reservation service and related activities (a) activities of marketing and promoting of services for conventions and visitor by providing information and assistances to organization to locate accomodation <br>(b) convention centre and entertainment veneus <br>(c) condominium time-share exchange services <br>(d) activities of tickets agencies <br> (e) other travel related reservation services <br> (f) taxi/limosine booking services <br> (g) tourism promotion <br>(h) ticket sale for theatrical, entertaiment and sport events"
2025,O,80111,Aktiviti keselamatan persendirian,Private security activities,N,80100,Aktiviti keselamatan persendirian(2),"Private security activities the provision of one or more of the following: guard and patrol services, picking up and delivering money, receipts or other valuable items with personnel and equipment to protect such properties while in transit (e.g. armored car services, bodyguard services, polygraph services, fingerprinting services and security guard services) public order and safety activities, see 8423"
2025,O,80190,Aktiviti keselamatan t.t.t.l.,Security activities n.e.c.,N,80200,Aktiviti perkhidmatan sistem keselamatan(2),"Security systems service activities (a) activities of selling, monitoring or remote monitoring of electronic security alarm system (e.g burglar and fire alarm), including their maintenance <br>(b) activities of selling, installing, repairing, rebuilding and adjusting mechanical or electronic locking devices, safes and security vaults"
2025,O,80112,Aktiviti penyiasatan dan detektif,Investigation and detective activities,N,80300,Aktiviti detektif dan penyiasatan(1),"Investigation and detective activities activities of all private investigators, independent of the type of client or purpose of investigation"
2025,O,81100,Aktiviti sokongan gabungan kemudahan,Combined facilities support activities,N,81100,Aktiviti sokongan gabungan pelbagai kemudahan(2),"Combined facilities support activities (a) provision of a combination of support servicess within a clients facility (e.g. general interior cleaning, maintenance, trash disposal, guard and security, mail routing, reception, laundry) and related services to support operations within facilities but not involved with or responsible for the core business or activities of the client, management of the facilities, such as military bases, prisons and other facilities (except computer facilities management) <br> (b) operation of goverment owned or occupied building"
2025,O,81210,Pembersihan am bangunan,General cleaning of buildings,N,81210,Pembersihan am bangunan,General cleaning of buildings
2025,O,81291,Pembersihan semua jenis bangunan,Cleaning of buildings of all types,N,81291,Pembersihan semua jenis bangunan,Cleaning of buildings of all types
2025,O,81292,Perkhidmatan pembersihan dan penyelenggaraan kolam renang,Swimming pool cleaning and maintenance services,N,81292,Perkhidmatan pembersihan dan penyelenggaraan kolam renang,Swimming pool cleaning and maintenance services
2025,O,81293,Pembersihan mesin perindustrian,Cleaning of industrial machinery,N,81293,Pembersihan mesin perindustrian,Cleaning of industrial machinery
2025,O,81294,"Pembersihan kereta api, bas, kapal terbang","Cleaning of trains, buses, planes",N,81294,"Pembersihan keretapi, bas dan kapal terbang","Cleaning of trains, buses, planes"
2025,O,81295,Perkhidmatan pembersihan kawalan haiwan perosak yang tiada kaitan dengan pertanian,Cleaning of pest control services not in connection with agriculture,N,81295,Perkhidmatan pembersihan kawalan haiwan perosak yang tiada kaitan dengan pertanian,Cleaning of pest control services not in connection with agriculture
2025,O,81296,Aktiviti disinfeksi dan penghapusan,Disinfecting and exterminating activities,N,81296,Aktiviti disinfeksi dan penghapusan,Disinfecting and exterminating activities
2025,O,81297,Pembersihan kapal tangki dan kenderaan tangki,Cleaning of road and sea tankers,N,81297,Pembersihan kapal tangki,Cleaning of sea tankers
2025,O,81299,"Aktiviti pembersihan bangunan dan perindustrian lain, t.t.t.l.","Other cleaning activities, n.e.c.",N,81299,Aktiviti pembersihan bangunan dan perindustrian t.t.t.l.(3),"Other building and industrial cleaning activities, n.e.c. outdoor sweeping and watering of streets"
2025,O,81300,Aktiviti perkhidmatan landskap,Landscape service activities,N,81300,Aktiviti perkhidmatan penjagaan dan penyelenggaraan landskap(2),"Landscape care and maintenance service activities (a) planting, care and maintenance of parks and gardens for private and public housing, public and semi-public building (schools, hospitals, administrative building, etc), municipal grounds (parks, green areas, cemeteries, etc.), highway greenery (roads, train lines and tramlines, waterways, ports) and industrial and commercial buildings <br>(b) greenery for buildings (roof gardens,facade greenery,indoor gardens) <br>(c) greenery for sports ground (e.g. football fields,golf courses play grounds,lawns for sunbathing and other recreational parks <br>(d) greenery for stationery and flowing water (basins, alternating wet areas, ponds, swimming pools, ditches, watercourses, plant sewerage systems) <br>(e) plants for protection against noise,wind,erosion,visibility and dazzling and maintenance of land in order to keep it in good argicultured and ecological condition <br>(f) minor incidental design and construction service activities"
2025,O,82101,"Penyediaan dokumen, penyuntingan dan/atau membaca pruf","Document preparation, editing and/or proofreading",N,82191,"Penyediaan dokumen, penyuntingan dan/atau membaca pruf","Document preparation, editing and/or proofreading"
2025,O,82102,"Menaip, word processing atau desktop publishing","Typing, word processing or desktop publishing",N,82192,"Menaip, word processing atau desktop publishing(2)","Typing, word processing or desktop publishing letter or resume writing, proposal writing, assignment writing and report writing"
2025,O,82103,Perkhidmatan sokongan kesetiausahaan,Secretarial support services,N,82193,Perkhidmatan sokongan kesetiausahaan,Secretarial support services
2025,O,82104,Transkripsi dokumen dan perkhidmatan kesetiausahaan lain,Transcription of documents and other secretarial services,N,82194,Transkripsi dokumen dan perkhidmatan kesetiausahaan lain,Transcription of documents and other secretarial services
2025,O,82105,Penyediaan dan penyewaan peti surat dan perkhidmatan pos dan mel lain,Provision of mailbox rental and other postal and mailing services,N,82195,Penyediaan penyewaan peti surat dan perkhidmatan mel lain,Provision of mailbox rental and other postal and mailing services
2025,O,82106,"Fotokopi, pendua, blueprint","Photocopying, duplicating, blueprinting",N,82196,"Fotokopi, pendua, bluprint(3)","Photocopying, duplicating, blueprinting document copying services without also providing printing services such as offset printing, quick printing, digital printing, prepress services"
2025,O,82109,Aktiviti pentadbiran dan sokongan pejabat t.t.t.l.,Office administrative and support activities n.e.c,N,82199,n.a.,n.a.
2025,O,82200,Aktiviti pusat panggilan,Activities of call centres,N,82200,Aktiviti pusat panggilan(1),"Activities of call centres (a) activities of inbound call centres, answering calls from clients by using human operators, automatic call distribution, computer telephone integration, interactive voice response systems or similar methods to receive orders, provide product information, deal with customer requests for assistance or address customer complaints <br>(b) activities of outbound call centre using similar methode to sell or market goods or services to potential customers, undertake market research or public opinion polling and similar activities fir clients"
2025,O,82301,"Menganjur, mempromosi dan/atau mengurus acara","Organization, promotions and/or management of event",N,82301,"Mengurus, mempromosi dan/atau mengendali acara(1)","Organization, promotions and/or management of event business and trade show organizers"
2025,O,82302,"Mesyuarat, insentif, konvensyen, pameran (MICE)","Meeting, incentive, convention, exhibition (MICE)",N,82302,"Mesyuarat , insentif, konvensyen, pameran (MICE)","Meeting, incentive, convention, exhibition (MICE)"
2025,O,82910,Aktiviti agensi kutipan dan biro kredit,Activities of collection agencies and credit bureaus,N,82910,Aktiviti agensi kutipan dan biro kredit(1),"Activities of collection agencies and credit bureaus (a) collection of payments for claims and remittance of payments collected to the clients (e.g. bill or debt collection services) <br>(b) compiling of information such as credit and employment histories on individuals and credit histories on businesses and providing the information to financial institutions, retailers and others who have a need to evaluate the creditworthiness of these persons and businesses"
2025,O,82920,Aktiviti pembungkusan,Packaging activities,N,82920,Aktiviti pembungkusan berdasarkan kontrak atau yuran sama ada melibatkan proses automatik atau tidak,"Packaging activities on a fee or contract basis, whether or not these involve an automated process"
2025,O,82990,Aktiviti perkhidmatan sokongan perniagaan lain t.t.t.l.,Other business support service activities n.e.c.,N,82990,Aktiviti perkhidmatan sokongan perniagaan t.t.t.l.,Other business support service activities n.e.c.
,O,77510,"Aktiviti perkhidmatan perantaraan untuk penyewaan dan pemajakan kereta, rumah motor, dan treler","Intermediation service activities for rental and leasing of cars, motorhomes and trailers",N,n.a.,n.a.,n.a.
,O,77520,Aktiviti perkhidmatan perantaraan untuk penyewaan dan pemajakan barangan ketara lain dan aset tidak ketara bukan kewangan,Intermediation service activities for rental and leasing of other tangible goods and non-financial intangible assets,N,n.a.,n.a.,n.a.
,O,82400,"Aktiviti perkhidmatan perantaraan untuk aktiviti perkhidmatan sokongan perniagaan t.t.t.l., kecuali perantaraan kewangan","Intermediation service activities for business support service activities n.e.c., except financial intermediation",N,n.a.,n.a.,n.a.
2025,P,84111,Aktiviti perkhidmatan awam am (keseluruhan),General (overall) public administration activities,O,84111,Aktiviti perkhidmatan awam am (keseluruhan),General (overall) public administration activities
2025,P,84112,Aktiviti perkhidmatan sampingan untuk kerajaan secara keseluruhannya,Ancillary service activities for the government as a whole,O,84112,Aktiviti perkhidmatan sampingan untuk kerajaan secara keseluruhannya,Ancillary service activities for the government as a whole
2025,P,84121,Perkhidmatan pentadbiran pendidikan,Administrative educational services,O,84121,Perkhidmatan pentadbiran pendidikan,Administrative educational services
2025,P,84122,Perkhidmatan pentadbiran penjagaan kesihatan,Administrative health care services,O,84122,Perkhidmatan pentadbiran penjagaan kesihatan,Administrative health care services
2025,P,84123,Perkhidmatan pentadbiran perumahan dan kerajaan tempatan,Administrative housing and local government services,O,84123,Perkhidmatan pentadbiran perumahan dan kerajaan tempatan,Administrative housing and local government services
2025,P,84124,"Perkhidmatan pentadbiran rekreasi, kebudayaan, kesenian dan sukan","Administrative recreational, cultural, arts and sports services",O,84124,"Perkhidmatan pentadbiran rekreasi, kebudayaan, kesenian dan sukan","Administrative recreational, cultural, arts and sports services"
2025,P,84125,Perkhidmatan pentadbiran hal ehwal agama,Administrative religious affairs services,O,84125,Perkhidmatan pentadbiran hal ehwal agama,Administrative religious affairs services
2025,P,84126,Perkhidmatan pentadbiran kebajikan,Administrative welfare services,O,84126,Perkhidmatan pentadbiran kebajikan,Administrative welfare services
2025,P,84129,Perkhidmatan hal ehwal komuniti dan sosial lain,Other community and social affairs services,O,84129,Perkhidmatan hal ehwal komuniti dan sosial lain(2),Other community and social affairs services (a) administration of R&D policies intended to increase personal well-being and of associated funds <br>(b) administration of R&D policies intended to improve economic performance and competitiveness
2025,P,84141,Hal ehwal perdagangan domestik dan antarabangsa,Domestic and international trade affairs,O,84131,Hal ehwal perdagangan domestik dan antarabangsa,Domestic and international trade affairs
2025,P,84142,Hal ehwal pertanian dan pembangunan luar bandar,Agriculture and rural development affairs,O,84132,Hal ehwal pertanian dan pembangunan luar bandar,Agriculture and rural development affairs
2025,P,84143,Hal ehwal perusahaan utama,Primary industries affairs,O,84133,Hal ehwal perusahaan utama(2),"Primary industries affairs mining and mineral resources affairs, such as discovery exploitation, conservation, marketing and other aspects of mineral production"
2025,P,84144,Hal ehwal kerja awam,Public works affairs,O,84134,Hal ehwal kerja awam,Public works affairs
2025,P,84145,Hal ehwal pengangkutan,Transport affairs,O,84135,Hal ehwal pengangkutan,Transport affairs
2025,P,84146,"Hal ehwal tenaga, telekomunikasi dan pos","Energy, telecommunication and postal affairs",O,84136,"Hal ehwal tenaga, telekomunikasi dan pos","Energy, telecommunication and postal affairs"
2025,P,84147,Hal ehwal pelancongan,Tourism affairs,O,84137,Hal ehwal pelancongan,Tourism affairs
2025,P,84148,Hal ehwal sumber manusia,Human resource affairs,O,84138,Hal ehwal sumber manusia,Human resource affairs
2025,P,84130,Peraturan aktiviti yang menyediakan perkhidmatan alam sekitar,Regulation of the activities of providing environmental services,O,84139,Peraturan dan sumbangan lain ke arah kecekapan operasi perniagaan t.t.t.l.,Other regulation of and contribution to more efficient operation of businesses n.e.c.
2025,P,84149,Peraturan dan sumbangan lain ke arah kecekapan operasi perniagaan t.t.t.l.,Other regulation of and contribution to more efficient operation of businesses n.e.c.,O,84139,Peraturan dan sumbangan lain ke arah kecekapan operasi perniagaan t.t.t.l.,Other regulation of and contribution to more efficient operation of businesses n.e.c.
2025,P,84210,Hal ehwal luar negeri,Foreign affairs,O,84210,Hal ehwal luar negeri(1),"Foreign affairs (a) administration and operation of the ministry of foreign affairs and diplomatic and consular missions stationed abroad or at offices of international organizations <br>(b) administration,operation and support for information and cultural services intended for distribution beyond national boundaries <br>(c) aid to foreign countries,whether or not routed through international organizations <br>(d) provision of military aid to foreign countries <br>(e) management of foreign trade,international financial and foreign technical affairs international disaster or conflict refugee services, see 88909"
2025,P,84220,Aktiviti pertahanan,Defence activities,O,84220,Perkhidmatan ketenteraan dan pertahanan awam,Military and civil defence services
2025,P,84231,Perkhidmatan polis,Police service,O,84231,Perkhidmatan polis,Police service
2025,P,84232,Perkhidmatan penjara,Prison service,O,84232,Perkhidmatan penjara,Prison service
2025,P,84233,Perkhidmatan imigresen,Immigration service,O,84233,Perkhidmatan imigresen,Immigration service
2025,P,84234,Perkhidmatan pendaftaran negara,National registration service,O,84234,Perkhidmatan pendaftaran negara,National registration service
2025,P,84235,Perkhidmatan badan kehakiman dan perundangan,Judiciary and legal service,O,84235,Perkhidmatan badan kehakiman dan perundangan(2),Judiciary and legal service activities of military tribunals
2025,P,84236,Aktiviti pemadaman dan pencegahan kebakaran,Firefighting activities and fire prevention,O,84236,Pemadaman dan pencegahan kebakaran(1),"Firefighting and fire prevention (a) firefighting and fire-prevention services at airports provided by non-specialized units, see 52234 <br> (b) forestry fire-protection and fire fighting services, see 02401 <br>(c) oil and gas field fire fighting, see 09102"
2025,P,84239,Perkhidmatan berkaitan hal ehwal ketenteraman dan keselamatan awam lain,Other public order and safety affairs related services,O,84239,Perkhidmatan berkaitan hal ehwal ketenteraman dan keselamatan awam lain(2),Other public order and safety affairs related services provision of supplies for domestic emergency use in case of peacetime disasters
2025,P,84300,Aktiviti keselamatan sosial wajib,Compulsory social security activities,O,84300,Aktiviti keselamatan sosial wajib cth. SOCSO,Compulsory social security activities e.g. SOCSO
2025,Q,85101,Pendidikan pra-sekolah (Awam),Pre-primary education (Public),P,85101,Pendidikan pra-sekolah (Awam)(2),"Pre-primary education (Public) nurseries for kindergardens nurseries only, see 88902"
2025,Q,85102,Pendidikan pra-sekolah (Swasta),Pre-primary education (Private),P,85102,Pendidikan pra-sekolah (Swasta)(2),"Pre-primary education (Private) nurseries for kindergardens nurseries only, see 88902"
2025,Q,85201,Pendidikan rendah (Awam),Primary education (Public),P,85103,Pendidikan rendah (Awam),Primary education (Public)
2025,Q,85202,Pendidikan rendah (Swasta),Primary education (Private),P,85104,Pendidikan rendah (Swasta),Primary education (Private)
2025,Q,85311,Pendidikan sekolah menengah am (Awam),General school secondary education (Public),P,85211,Pendidikan menengah am (Awam)(2),General school secondary education (Public) (a) sports school <br>(b) art school <br> (c)religious schools <br>(d) special education at this secondary level
2025,Q,85312,Pendidikan sekolah menengah am (Swasta),General school secondary education (Private),P,85212,Pendidikan menengah am (Swasta)(2),General school secondary education (Private) (a) sports school <br>(b) art school <br> (c)religious schools <br>(d) special education at this secondary level
2025,Q,85321,Pendidikan menengah vokasional (Awam),Vocational secondary education (Public),P,85221,Pendidikan menengah teknik dan vokasional di bawah tahap pendidikan tinggi (Awam)(4),"Technical and vocational education below the level of higher education (Public) (a) technical and vocational education <br>(b) instruction for tourist guides <br> (c)instruction of chefs,hoteliers and restaurateurs <br>(d) special education for handicapped students at this level <br>(e) computer repair training <br>(f) cosmetology and barber schools"
2025,Q,85331,Pendidikan lepasan menengah bukan tertiari (Awam),Post-secondary non-tertiary education (Public),P,85221,Pendidikan menengah teknik dan vokasional di bawah tahap pendidikan tinggi (Awam)(4),"Technical and vocational education below the level of higher education (Public) (a) technical and vocational education <br>(b) instruction for tourist guides <br> (c)instruction of chefs,hoteliers and restaurateurs <br>(d) special education for handicapped students at this level <br>(e) computer repair training <br>(f) cosmetology and barber schools"
2025,Q,85322,Pendidikan menengah vokasional (Swasta),Vocational secondary education (Private),P,85222,Pendidikan menengah teknik dan vokasional di bawah tahap pendidikan tinggi (Swasta)(4),"Technical and vocational education below the level of higher education (Private) (a) technical and vocational education <br>(b) instruction for tourist guides <br> (c)instruction of chefs,hoteliers and restaurateurs <br>(d) special education for handicapped students at this level <br>(e) computer repair training <br>(f) cosmetology and barber schools"
2025,Q,85332,Pendidikan lepasan menengah bukan tertiari (Swasta),Post-secondary non-tertiary education (Private),P,85222,Pendidikan menengah teknik dan vokasional di bawah tahap pendidikan tinggi (Swasta)(4),"Technical and vocational education below the level of higher education (Private) (a) technical and vocational education <br>(b) instruction for tourist guides <br> (c)instruction of chefs,hoteliers and restaurateurs <br>(d) special education for handicapped students at this level <br>(e) computer repair training <br>(f) cosmetology and barber schools"
2025,Q,85401,Pendidikan kolej dan universiti (Awam),College and university education (Public),P,85301,Pendidikan kolej dan universiti (Awam)(2),College and university education (Public) community college and polytechnics
2025,Q,85402,Pendidikan kolej dan universiti (Swasta),College and university education (Private),P,85302,Pendidikan kolej dan universiti (Swasta)(3),College and university education (Private) (a) commercial and other technical institutes <br>(b) nursing school
2025,Q,85511,Pengajaran sukan,Sports instruction,P,85411,Pengajaran sukan(2),Sports instruction (a) baseball <br>(b) basketball <br> (c) cricket <br>(d) football <br>(e) badminton
2025,Q,85512,Pengajaran seni mempertahankan diri,Martial arts instruction,P,85412,Pengajaran seni mempertahankan diri,Martial arts instruction
2025,Q,85519,Pendidikan sukan dan rekreasi lain yang t.t.t.l.,Other sports and recreation education n.e.c.,P,85419,Pendidikan sukan dan rekreasi lain yang t.t.t.l.(3),"Any other sports and recreation education n.e.c (a) camps,sport instruction <br>(b) cheerleading instruction <br> (c) gymnastics instruction <br>(d) riding instruction, acedemies or school <br>(e) swimming instruction <br>(f) professional sport instructor,teachers or coaches <br>(g) card game instruction (such as bridge) <br>(h) yoga instructions"
2025,Q,85521,Sekolah muzik dan tarian,Music and dancing school,P,85421,Sekolah muzik dan tarian(4),Music and dancing school piano teachers and other music instruction
2025,Q,85529,Pendidikan kebudayaan lain yang t.t.t.l.,Other cultural education n.e.c.,P,85429,Pendidikan kebudayaan lain yang t.t.t.l.(5),Any other cultural education n.e.c. (a) art instruction <br>(b) drama schools (except academic) <br> (c) fine arts schools (except academic) <br>(d) performing arts schools (except academic) <br>(e) photography schools (except commercial) <br>(f) recreational or self-development purposes
2025,Q,85591,Pusat tuisyen,Tuition centre,P,85491,Pusat tuisyen,Tuition centre
2025,Q,85530,Aktiviti sekolah memandu,Driving school activities,P,85492,Sekolah memandu,Driving school
2025,Q,85592,Pengajaran agama,Religious instruction,P,85493,Pengajaran agama,Religious instruction
2025,Q,85593,Latihan komputer,Computer training,P,85494,Latihan komputer,Computer training
2025,Q,85599,Pendidikan lain t.t.t.l.,Others education n.e.c.,P,85499,Pendidikan lain t.t.t.l.(2),"Others education n.e.c (a) lifeguard training <br>(b) dressmaking and embroidery education <br> (c) modelling class <br>(d) language instruction and conversational skill instruction, speed reading instruction and also public speaking training"
2025,Q,85594,Pengajaran bahasa dan pengajaran kemahiran perbualan,Language instruction and conversational skills instruction,P,85499,Pendidikan lain t.t.t.l.(2),"Others education n.e.c (a) lifeguard training <br>(b) dressmaking and embroidery education <br> (c) modelling class <br>(d) language instruction and conversational skill instruction, speed reading instruction and also public speaking training"
2025,Q,85690,Perkhidmatan sokongan pendidikan lain yang t.t.t.l.,Other educational support activities n.e.c.,P,85500,Perkhidmatan sokongan pendidikan untuk peruntukan kepada perkhidmatan bukan pengajaran(1),"Educational support services for provision of non-instructional services (a) educational consulting <br>(b) educational guidance counselling services <br> (c)educational testing evaluation services <br>(d) educational testing services <br>(e) organization of student exchange program (a) research and experimental development on social sciences, see 72201 <br>(b) research and experimental development on humanities, see 72202"
,Q,85610,Aktiviti perkhidmatan perantaraan untuk kursus dan tutor,Intermediation service activities for courses and tutors,P,n.a.,n.a.,n.a.
2025,R,86101,Aktiviti hospital,Hospital activities,Q,86101,Aktiviti hospital,Hospital activities
2025,R,86102,Perkhidmatan rumah bersalin,Maternity home services,Q,86102,Perkhidmatan rumah bersalin (luar hospital),Maternity home services (outside hospital)
2025,R,86201,Perkhidmatan perubatan am,General medical services,Q,86201,Perkhidmatan perubatan am,General medical services
2025,R,86202,Perkhidmatan perubatan khas,Specialized medical services,Q,86202,Perkhidmatan perubatan khas,Specialized medical services
2025,R,86203,Perkhidmatan berkaitan gigi,Dental Services,Q,86203,Perkhidmatan berkaitan gigi(2),"Dental Services Dental practice activities of a general or specialized nature e.g. dentistry, endodontic"
2025,R,86991,Pusat dialisis,Dialysis Centers,Q,86901,Pusat dialisis,Dialysis Centres
2025,R,86992,Makmal perubatan,Medical laboratories,Q,86902,Makmal perubatan(2),"Medical laboratories an X-ray laboratories and other diagnostic imaging centres, blood analysis laboratories, pathlab"
2025,R,86993,Perkhidmatan fisioterapi dan terapi pekerjaan,Physiotherapy and occupational therapy service,Q,86903,Perkhidmatan fisioterapi dan terapi pekerjaan,Physiotherapy and occupational therapy service
2025,R,86994,Aktiviti perubatan tradisional dan komplementari,Activities of traditional and complementary medicine,Q,86904,Perkhidmatan akupunktur,Acupuncture services
2025,R,86994,Aktiviti perubatan tradisional dan komplementari,Activities of traditional and complementary medicine,Q,86905,Perkhidmatan ahli herba dan homeopati,Herbalist and homeopathy services
2025,R,86995,Perkhidmatan ambulans,Ambulance services,Q,86906,Perkhidmatan ambulan,Ambulance services
2025,R,86999,Aktiviti kesihatan kemanusiaan lain t.t.t.l.,Other human health activities n.e.c.,Q,86909,Perkhidmatan kesihatan kemanusiaan lain t.t.t.l.(3),"Other human health services n.e.c. the activities for human health provided by nurses, midwives, cyrotherapy, traditional massage, ayurveda and other alternative medicine or other paramedical practitioners"
2025,R,87101,Rumah untuk orang tua dengan perawatan,Homes for the elderly with nursing care,Q,87101,Rumah untuk orang tua dengan perawatan,Homes for the elderly with nursing care
2025,R,87102,Rumah penjagaan,Nursing homes,Q,87102,Rumah penjagaan,Nursing homes
2025,R,87103,Paliatif atau hospis,Palliative or hospices,Q,87103,Paliatif atau hospis,Palliative or hospices
2025,R,87201,Pusat pemulihan dadah,Drug rehabilitation centres,Q,87201,Pusat pemulihan dadah,Drug rehabilitation centres
